p1,p2,label,f_label
Q8IZ13,Q9HA47,0,PPI
Q9H3H3,Q9HA47,0,PPI
O43143,Q9HA64,0,PPI
P0C7A2,Q9HA64,0,IDPPI
Q495T6,Q9HA64,0,PPI
Q86WS4,Q9HA64,0,IDPPI
Q96HU8,Q9HA64,0,PPI
Q9BUL8,Q9HA64,0,PPI
Q9BYR6,Q9HA64,0,IDPPI
Q9H7F4,Q9HA64,0,PPI
P14373,Q9HA65,0,PPI
Q04844,Q9HA65,0,PPI
Q9UHB7,Q9HA65,0,IDPPI
P08865,Q9HA72,0,PPI
P50402,Q9HA72,0,IDPPI
P58557,Q9HA72,0,PPI
Q13084,Q9HA72,0,PPI
Q8TD30,Q9HA72,0,PPI
Q96EK6,Q9HA72,0,PPI
O75355,Q9HA77,0,PPI
P15813,Q9HA77,0,PPI
Q6PIY5,Q9HA77,0,PPI
Q70YC5,Q9HA77,0,IDPPI
P47804,Q9HA82,0,PPI
Q6BDS2,Q9HA82,0,PPI
P56880,Q9HA92,0,PPI
Q7Z6Z6,Q9HA92,0,PPI
Q8TB96,Q9HA92,0,PPI
Q8TBZ3,Q9HA92,0,PPI
Q9NWW0,Q9HA92,0,IDPPI
Q13536,Q9HAB8,0,IDPPI
Q14761,Q9HAB8,0,IDPPI
Q6UDR6,Q9HAB8,0,PPI
Q8TAE8,Q9HAB8,0,PPI
Q9H098,Q9HAB8,0,IDPPI
Q9NY74,Q9HAB8,0,IDPPI
E9PQR5,Q9HAD4,0,IDPPI
O60925,Q9HAD4,0,PPI
Q99622,Q9HAD4,0,PPI
O95998,Q9HAE3,0,PPI
P01574,Q9HAE3,0,PPI
P07686,Q9HAE3,0,PPI
Q02447,Q9HAE3,0,IDPPI
Q52LD8,Q9HAE3,0,PPI
Q8N6F7,Q9HAE3,0,IDPPI
Q8N9P6,Q9HAE3,0,IDPPI
Q3KQU3,Q9HAK2,0,IDPPI
Q702N8,Q9HAK2,0,IDPPI
Q9BRC7,Q9HAK2,0,PPI
Q9C000,Q9HAK2,0,PPI
A0AV02,Q9HAN9,0,PPI
I3L273,Q9HAN9,0,IDPPI
P09884,Q9HAN9,0,PPI
P26038,Q9HAN9,0,PPI
P52294,Q9HAN9,1,PPI
Q8N813,Q9HAN9,0,IDPPI
Q96CM3,Q9HAN9,0,PPI
Q9BPX3,Q9HAN9,0,PPI
P23368,Q9HAQ2,0,PPI
Q14439,Q9HAQ2,0,PPI
Q5H9U9,Q9HAQ2,0,PPI
Q6ZNR0,Q9HAQ2,0,IDPPI
Q86TY3,Q9HAQ2,0,IDPPI
Q8IXR9,Q9HAQ2,0,PPI
Q8NA69,Q9HAQ2,0,IDPPI
Q9BY12,Q9HAQ2,0,PPI
Q9H1Z4,Q9HAQ2,0,PPI
Q9UGI0,Q9HAQ2,1,PPI
P08172,Q9HAS0,0,PPI
P0CW27,Q9HAS0,0,IDPPI
P54687,Q9HAS0,1,PPI
Q5TEA6,Q9HAS0,0,PPI
Q6P5X7,Q9HAS0,0,IDPPI
Q8IWF9,Q9HAS0,0,PPI
Q9GZT5,Q9HAS0,0,PPI
Q9H974,Q9HAS0,0,PPI
O00144,Q9HAT0,0,PPI
P63313,Q9HAT0,0,IDPPI
Q2M3D2,Q9HAT0,0,PPI
Q8NEG5,Q9HAT0,0,PPI
Q96LX8,Q9HAT0,0,IDPPI
O14832,Q9HAT2,0,PPI
O95258,Q9HAT2,0,PPI
Q4LEZ3,Q9HAT2,0,IDPPI
Q6UWP8,Q9HAT2,0,IDPPI
Q9BT73,Q9HAT2,0,PPI
Q9BV99,Q9HAT2,0,PPI
Q9H2I8,Q9HAT2,0,PPI
Q9H633,Q9HAT2,0,PPI
A1L167,Q9HAT8,0,PPI
O15372,Q9HAT8,0,PPI
P47710,Q9HAT8,0,IDPPI
P55344,Q9HAT8,0,PPI
Q02446,Q9HAT8,1,IDPPI
Q13049,Q9HAT8,1,PPI
Q3KRB8,Q9HAT8,0,PPI
P51580,Q9HAU5,0,PPI
Q1EHB4,Q9HAU5,0,PPI
Q86WS4,Q9HAU5,0,IDPPI
Q969G6,Q9HAU5,0,PPI
O60284,Q9HAU8,0,IDPPI
Q6ZVF9,Q9HAU8,0,IDPPI
Q99519,Q9HAU8,0,PPI
Q9H0N5,Q9HAU8,0,PPI
Q8N5W9,Q9HAV4,0,IDPPI
Q8N9Z2,Q9HAV4,0,IDPPI
P60201,Q9HAV5,1,IDPPI
O95394,Q9HAV7,0,PPI
Q96HG1,Q9HAV7,0,IDPPI
A8MTL9,Q9HAW0,0,PPI
O75347,Q9HAW0,0,PPI
Q53G44,Q9HAW0,0,PPI
Q9GZU1,Q9HAW0,0,PPI
P0C7W0,Q9HAW7,0,IDPPI
Q2KHR2,Q9HAW7,0,IDPPI
Q9NTK1,Q9HAW7,0,IDPPI
O75071,Q9HAW8,0,IDPPI
Q5VSL9,Q9HAW8,0,PPI
Q96LP6,Q9HAW8,0,IDPPI
O14734,Q9HAZ2,1,IDPPI
Q99816,Q9HAZ2,1,IDPPI
Q9P2G4,Q9HB03,0,IDPPI
P61916,Q9HB07,0,PPI
Q92572,Q9HB07,0,PPI
P10606,Q9HB15,0,PPI
Q969S3,Q9HB15,0,PPI
A6NGG3,Q9HB19,0,IDPPI
O60774,Q9HB19,0,PPI
Q8N0Z8,Q9HB19,0,PPI
Q8NEL9,Q9HB19,0,PPI
Q9P1G2,Q9HB19,0,IDPPI
Q9UMS6,Q9HB19,0,IDPPI
A6ND48,Q9HB20,0,PPI
P43366,Q9HB20,0,PPI
Q7Z2R9,Q9HB20,0,IDPPI
Q7Z7L8,Q9HB20,0,IDPPI
P24158,Q9HB21,0,PPI
Q8N3D4,Q9HB21,0,IDPPI
O96006,Q9HB29,0,PPI
P52294,Q9HB29,0,PPI
Q92750,Q9HB29,0,IDPPI
A6NFH5,Q9HB40,0,PPI
O75752,Q9HB40,0,PPI
P48431,Q9HB40,0,IDPPI
Q9UJT2,Q9HB40,0,IDPPI
Q92905,Q9HB55,0,PPI
Q9BUR5,Q9HB55,0,PPI
O00422,Q9HB63,0,PPI
P05121,Q9HB63,0,PPI
P38919,Q9HB63,0,PPI
Q8NAE3,Q9HB63,0,IDPPI
Q8TAY7,Q9HB63,0,IDPPI
Q9UHV2,Q9HB63,0,IDPPI
O43612,Q9HB65,0,IDPPI
Q15773,Q9HB65,0,IDPPI
Q6PP77,Q9HB65,0,PPI
Q8TAX7,Q9HB65,0,IDPPI
Q9P2G4,Q9HB65,0,IDPPI
O43405,Q9HB71,0,PPI
Q8N1L9,Q9HB71,0,IDPPI
P51825,Q9HB75,0,IDPPI
P55854,Q9HB75,0,PPI
P60006,Q9HB75,0,IDPPI
Q5VT99,Q9HB75,0,PPI
Q6P5W5,Q9HB75,0,PPI
Q9BYN0,Q9HB75,0,PPI
O15533,Q9HB90,0,PPI
O95503,Q9HB90,0,IDPPI
Q8TCE6,Q9HB90,0,PPI
Q96ST3,Q9HB90,0,PPI
Q9BWW9,Q9HB90,0,IDPPI
O14681,Q9HB96,0,PPI
O15321,Q9HB96,0,PPI
P05187,Q9HB96,0,PPI
Q9BWW7,Q9HB96,0,IDPPI
O95428,Q9HBB8,0,PPI
Q7Z4H3,Q9HBB8,0,PPI
Q8N3Y7,Q9HBB8,0,PPI
Q8NCU1,Q9HBB8,0,PPI
Q8TE02,Q9HBB8,0,PPI
Q8N9X5,Q9HBE4,0,IDPPI
P49863,Q9HBF4,0,PPI
Q8IY95,Q9HBF4,0,PPI
Q96A72,Q9HBF4,1,PPI
Q96HS1,Q9HBF4,0,PPI
Q9BXJ8,Q9HBF4,0,PPI
Q9H9K5,Q9HBF4,0,IDPPI
A4QPB2,Q9HBG4,0,PPI
P01258,Q9HBG4,0,IDPPI
Q92954,Q9HBG4,0,IDPPI
O95407,Q9HBG6,0,PPI
Q0VAQ4,Q9HBG6,0,IDPPI
Q96EE4,Q9HBG6,0,IDPPI
Q15013,Q9HBG7,0,PPI
P15976,Q9HBH1,0,IDPPI
P47874,Q9HBH1,0,PPI
Q5T749,Q9HBH1,0,IDPPI
P35244,Q9HBI1,0,PPI
P51681,Q9HBI1,0,PPI
Q96HA7,Q9HBI1,0,PPI
P12018,Q9HBI5,0,PPI
P23945,Q9HBI5,0,PPI
Q01538,Q9HBI5,0,IDPPI
Q8N695,Q9HBI5,0,PPI
Q8N910,Q9HBI5,0,IDPPI
Q8TBP0,Q9HBI5,0,PPI
Q9HB29,Q9HBI5,0,PPI
P17301,Q9HBI6,0,PPI
P20366,Q9HBI6,0,IDPPI
Q86T13,Q9HBI6,0,PPI
Q8N816,Q9HBI6,0,IDPPI
Q92692,Q9HBI6,0,PPI
Q9BSY4,Q9HBI6,0,IDPPI
O43463,Q9HBJ0,0,PPI
O76036,Q9HBJ0,0,PPI
Q15526,Q9HBJ0,0,PPI
Q969K3,Q9HBJ0,0,PPI
Q9H596,Q9HBJ0,0,PPI
Q5HYJ3,Q9HBJ8,0,IDPPI
P46736,Q9HBK9,0,PPI
Q5JYT7,Q9HBK9,0,PPI
Q7Z7A3,Q9HBK9,0,PPI
Q969X5,Q9HBK9,0,PPI
Q69YZ2,Q9HBL6,0,IDPPI
Q8TDU6,Q9HBL6,0,PPI
Q9NYF8,Q9HBL6,0,IDPPI
Q14739,Q9HBL7,0,PPI
Q4G0S4,Q9HBL7,0,PPI
Q8NDV1,Q9HBL7,0,PPI
Q5T6F2,Q9HBL8,0,IDPPI
Q8NGC9,Q9HBL8,0,PPI
Q96M53,Q9HBL8,0,IDPPI
Q9H237,Q9HBL8,0,PPI
Q86SX3,Q9HBM1,0,IDPPI
Q4QY38,Q9HBU6,0,PPI
Q96T60,Q9HBU6,0,PPI
Q8IX06,Q9HBU9,0,PPI
P01100,Q9HBV1,0,IDPPI
Q4G0N7,Q9HBV1,0,IDPPI
Q5VTH9,Q9HBV1,0,PPI
Q8NGQ4,Q9HBV1,0,PPI
Q9GZT8,Q9HBV1,0,PPI
I3L1E1,Q9HBV2,0,IDPPI
P04040,Q9HBV2,0,PPI
P08514,Q9HBV2,0,PPI
P13693,Q9HBV2,0,PPI
Q00610,Q9HBV2,0,PPI
Q13200,Q9HBV2,0,IDPPI
Q2M3R5,Q9HBV2,0,PPI
Q5VWT5,Q9HBV2,0,IDPPI
Q92681,Q9HBV2,0,IDPPI
A6NGU7,Q9HBW0,0,IDPPI
O15231,Q9HBW0,0,IDPPI
O15353,Q9HBW0,0,IDPPI
O43561,Q9HBW0,0,IDPPI
Q3ZCQ2,Q9HBW0,0,IDPPI
Q6ZRR7,Q9HBW0,0,PPI
P49862,Q9HBW9,0,PPI
Q86XR7,Q9HBW9,0,PPI
Q9UPX6,Q9HBW9,0,IDPPI
Q5TA89,Q9HBX8,0,PPI
Q8N2C9,Q9HBX8,0,IDPPI
Q8N806,Q9HBX8,0,PPI
Q9BYG8,Q9HBX8,0,PPI
P21860,Q9HBX9,0,PPI
Q52LD8,Q9HBX9,0,PPI
Q5JU67,Q9HBX9,0,PPI
P55263,Q9HBY0,0,PPI
Q6ZUS6,Q9HBY0,0,IDPPI
Q32MZ4,Q9HBY8,0,IDPPI
Q69YZ2,Q9HBY8,0,IDPPI
Q86SF2,Q9HBY8,0,PPI
Q96GV9,Q9HBY8,0,IDPPI
Q96NA2,Q9HBY8,0,IDPPI
Q9NPF0,Q9HBY8,0,IDPPI
O14495,Q9HC10,0,PPI
Q13011,Q9HC10,0,PPI
Q15170,Q9HC10,0,IDPPI
Q717R9,Q9HC10,0,IDPPI
Q8IVL8,Q9HC10,0,PPI
O75477,Q9HC16,0,PPI
Q7Z7G2,Q9HC16,0,IDPPI
C9JXX5,Q9HC21,0,IDPPI
O97980,Q9HC21,0,IDPPI
P06702,Q9HC21,0,PPI
P46695,Q9HC21,0,IDPPI
P47902,Q9HC21,0,IDPPI
Q6WN34,Q9HC21,0,PPI
Q8IUA0,Q9HC21,0,PPI
P08708,Q9HC23,0,PPI
P38484,Q9HC23,0,PPI
P78563,Q9HC23,0,PPI
Q15645,Q9HC23,0,PPI
Q8N806,Q9HC23,0,PPI
A4QPB2,Q9HC24,0,PPI
P05014,Q9HC24,0,PPI
P55851,Q9HC24,0,IDPPI
Q14653,Q9HC29,0,PPI
Q8WXD5,Q9HC29,0,PPI
P0CW27,Q9HC35,0,IDPPI
P14618,Q9HC35,0,PPI
P41236,Q9HC35,0,IDPPI
P46094,Q9HC35,0,PPI
Q07325,Q9HC35,0,PPI
Q13510,Q9HC35,0,PPI
Q5SRR4,Q9HC35,0,PPI
Q6UW32,Q9HC35,0,PPI
Q9BXF3,Q9HC35,0,IDPPI
O60260,Q9HC36,0,PPI
Q8NGS3,Q9HC36,0,PPI
Q8WVR3,Q9HC36,0,PPI
Q8WVX3,Q9HC36,1,IDPPI
P52298,Q9HC38,0,PPI
P53350,Q9HC38,0,PPI
Q8TD22,Q9HC38,0,PPI
Q92565,Q9HC38,0,PPI
Q9BXL5,Q9HC38,0,IDPPI
Q5W5X9,Q9HC52,1,IDPPI
Q9UJV3,Q9HC52,1,IDPPI
P22413,Q9HC57,0,PPI
Q8TAY7,Q9HC57,0,IDPPI
Q9H1K6,Q9HC57,0,PPI
Q10567,Q9HC58,0,PPI
Q6V1X1,Q9HC58,0,PPI
Q8N8D9,Q9HC58,0,IDPPI
Q93070,Q9HC58,0,PPI
Q96LI5,Q9HC58,0,PPI
O14901,Q9HC73,0,IDPPI
P29972,Q9HC73,0,PPI
Q01432,Q9HC73,0,PPI
Q3ZCT8,Q9HC73,0,PPI
Q6ZW33,Q9HC73,0,IDPPI
Q00059,Q9HC96,0,PPI
Q7Z7M1,Q9HC96,0,PPI
A6NEQ2,Q9HC97,0,IDPPI
P30044,Q9HC97,0,PPI
Q6PIY7,Q9HC97,0,PPI
Q8NGB6,Q9HC97,0,PPI
Q96GW9,Q9HC98,0,PPI
Q9BRK4,Q9HC98,1,IDPPI
A8MQ03,Q9HCB6,1,IDPPI
P12821,Q9HCB6,0,PPI
Q15390,Q9HCB6,0,IDPPI
Q5MIZ7,Q9HCB6,0,PPI
Q5TIA1,Q9HCB6,0,PPI
O75746,Q9HCC0,0,PPI
P35318,Q9HCC0,0,IDPPI
P07333,Q9HCC8,0,PPI
Q13956,Q9HCE1,0,IDPPI
Q16864,Q9HCE1,0,PPI
Q9UGU5,Q9HCE1,0,IDPPI
O60762,Q9HCG7,0,PPI
Q15334,Q9HCG7,0,PPI
Q8N5I3,Q9HCG7,0,PPI
Q16540,Q9HCJ1,0,PPI
Q6UWY5,Q9HCJ1,0,PPI
Q96IP4,Q9HCJ1,0,PPI
A6NCQ9,Q9HCJ2,0,IDPPI
O15544,Q9HCJ2,0,IDPPI
Q08648,Q9HCJ2,0,IDPPI
Q96EL1,Q9HCJ2,0,IDPPI
Q99816,Q9HCJ2,0,PPI
Q9GZX9,Q9HCJ2,1,PPI
O43921,Q9HCJ5,0,PPI
P0C2W7,Q9HCJ5,0,IDPPI
P54756,Q9HCJ5,0,PPI
Q5VT66,Q9HCJ5,0,PPI
Q9H7R0,Q9HCJ5,0,PPI
O95177,Q9HCJ6,0,IDPPI
P05937,Q9HCJ6,0,PPI
Q8NBF2,Q9HCJ6,0,PPI
O95995,Q9HCK0,1,IDPPI
Q08426,Q9HCK0,1,IDPPI
Q9BZW7,Q9HCK0,1,IDPPI
P02766,Q9HCK4,0,PPI
P22676,Q9HCK4,0,PPI
Q9BWT7,Q9HCK4,0,PPI
O00161,Q9HCK5,0,IDPPI
P80162,Q9HCK5,0,PPI
Q5TG53,Q9HCK5,0,IDPPI
A6NFY7,Q9HCL2,0,PPI
P0CW27,Q9HCL2,0,IDPPI
Q6NS38,Q9HCL2,0,PPI
Q8NBB4,Q9HCL2,0,IDPPI
O00422,Q9HCM2,0,PPI
O95968,Q9HCM2,0,PPI
P57077,Q9HCM2,0,IDPPI
Q17RN3,Q9HCM2,0,PPI
Q3LI67,Q9HCM2,0,IDPPI
Q5VWM6,Q9HCM2,0,PPI
O95834,Q9HCM9,0,PPI
O95980,Q9HCM9,1,PPI
Q14689,Q9HCM9,1,PPI
Q5T013,Q9HCM9,0,PPI
Q96GG9,Q9HCM9,1,PPI
Q96L94,Q9HCM9,0,PPI
Q9BSL1,Q9HCM9,1,PPI
A8MTL0,Q9HCN3,0,PPI
P17987,Q9HCN3,0,PPI
P61968,Q9HCN4,0,PPI
Q5H9K5,Q9HCN4,0,IDPPI
P26599,Q9HCN8,0,PPI
P55075,Q9HCN8,0,PPI
Q96NT5,Q9HCN8,0,PPI
Q9UEU5,Q9HCN8,0,IDPPI
A6NCI8,Q9HCP6,0,IDPPI
P15813,Q9HCP6,0,PPI
Q53FE4,Q9HCP6,0,IDPPI
Q6ZMS4,Q9HCP6,0,PPI
Q96QE3,Q9HCP6,0,IDPPI
P46063,Q9HCS2,0,PPI
Q13516,Q9HCS7,0,IDPPI
Q96JB8,Q9HCS7,0,PPI
Q9BYZ8,Q9HCS7,0,PPI
Q8N319,Q9HCT0,0,IDPPI
A8MWX3,Q9HCU5,0,IDPPI
P50213,Q9HCU5,0,PPI
Q8NAA6,Q9HCU5,0,IDPPI
O15270,Q9HCU8,0,PPI
Q9C000,Q9HCU8,0,PPI
Q6UWI4,Q9HCY8,0,IDPPI
Q96FQ6,Q9HCY8,1,PPI
Q13520,Q9HD20,1,PPI
Q86XT9,Q9HD20,0,IDPPI
Q8IZ96,Q9HD20,0,IDPPI
Q8NH42,Q9HD20,0,PPI
Q96CD2,Q9HD20,0,PPI
Q96HJ5,Q9HD20,0,PPI
Q5T3U5,Q9HD23,0,PPI
Q8N326,Q9HD23,0,IDPPI
Q9BVC6,Q9HD23,0,IDPPI
A7E2S9,Q9HD33,0,PPI
P42285,Q9HD33,0,PPI
Q1MSJ5,Q9HD33,0,IDPPI
Q96EX3,Q9HD33,0,PPI
Q9H4B4,Q9HD33,0,PPI
P13994,Q9HD34,0,PPI
P61916,Q9HD34,0,PPI
Q01151,Q9HD34,0,PPI
Q5I0X7,Q9HD34,0,PPI
Q6T4R5,Q9HD34,0,IDPPI
Q8N2X6,Q9HD34,0,IDPPI
Q96BV0,Q9HD34,0,IDPPI
P49279,Q9HD36,0,PPI
Q13323,Q9HD36,1,IDPPI
B1AMM8,Q9HD40,0,IDPPI
O14764,Q9HD40,0,PPI
Q6XPR3,Q9HD40,0,IDPPI
Q9BT17,Q9HD40,0,PPI
Q9BTL4,Q9HD40,0,IDPPI
O94875,Q9HD42,0,IDPPI
P37840,Q9HD42,0,IDPPI
P78424,Q9HD42,0,IDPPI
Q14093,Q9HD42,0,IDPPI
Q6IQ23,Q9HD42,0,IDPPI
Q8IUA7,Q9HD42,0,PPI
Q9BTE6,Q9HD42,0,PPI
O60493,Q9HD45,0,PPI
P21741,Q9HD45,0,IDPPI
Q16378,Q9HD45,0,IDPPI
Q86X95,Q9HD45,0,IDPPI
Q8NCJ5,Q9HD45,0,PPI
Q9HD64,Q9HD45,0,IDPPI
A6NMK8,Q9HD47,0,IDPPI
Q86X45,Q9HD47,0,PPI
Q8NE63,Q9HD47,0,PPI
Q9BXS6,Q9HD47,0,IDPPI
Q9P2Y4,Q9HD47,0,IDPPI
Q13206,Q9HD89,0,PPI
Q5HYW2,Q9HD89,0,IDPPI
Q8IYX8,Q9HD89,0,IDPPI
Q8N2C9,Q9HD89,0,IDPPI
P12272,Q9HDC9,0,IDPPI
P51797,Q9HDC9,0,PPI
Q4ZJI4,Q9HDC9,0,PPI
Q6ZNG2,Q9HDC9,0,IDPPI
Q8N3V7,Q9HDC9,0,IDPPI
Q8WZ82,Q9HDC9,0,PPI
P20591,Q9HDD0,0,PPI
Q8TEB7,Q9HDD0,0,PPI
Q99784,Q9HDD0,0,PPI
Q9P2Y4,Q9HDD0,0,IDPPI
P02686,Q9NNW5,0,IDPPI
P14151,Q9NNW5,0,PPI
P50402,Q9NNW5,0,IDPPI
Q16663,Q9NNW5,0,PPI
Q1HG43,Q9NNW5,0,PPI
Q96A37,Q9NNW5,0,PPI
Q96BT7,Q9NNW5,0,PPI
Q9BTT6,Q9NNW5,0,PPI
P41222,Q9NNX1,0,PPI
Q8IYR2,Q9NNX1,0,PPI
Q8N884,Q9NNX1,0,PPI
Q96QD5,Q9NNX1,0,PPI
Q9H6Z9,Q9NNX1,0,PPI
P06312,Q9NNX6,0,PPI
P15056,Q9NNX6,0,PPI
Q3MIT2,Q9NNX6,0,PPI
Q3MIW9,Q9NNX6,0,IDPPI
Q8TB68,Q9NNX6,0,IDPPI
Q92832,Q9NNX6,0,PPI
Q15038,Q9NP50,0,IDPPI
Q5TA82,Q9NP50,0,IDPPI
Q7LGC8,Q9NP50,0,PPI
Q8N690,Q9NP50,0,PPI
Q8NFL0,Q9NP50,0,PPI
P0CG20,Q9NP55,1,IDPPI
Q9NQB0,Q9NP55,1,IDPPI
Q9UBV8,Q9NP55,1,PPI
P18146,Q9NP56,0,IDPPI
Q52M58,Q9NP56,0,IDPPI
Q8NEA4,Q9NP56,0,PPI
Q8NGE7,Q9NP56,0,PPI
Q9BT30,Q9NP56,0,PPI
Q14549,Q9NP58,0,IDPPI
Q69YI7,Q9NP58,0,IDPPI
Q765P7,Q9NP58,0,IDPPI
Q86V40,Q9NP58,0,PPI
O14792,Q9NP59,0,PPI
P09455,Q9NP59,0,PPI
Q13017,Q9NP59,0,PPI
Q7Z7G2,Q9NP59,0,IDPPI
Q96F83,Q9NP59,0,IDPPI
Q96MA6,Q9NP59,0,PPI
Q14802,Q9NP60,0,IDPPI
Q8N1C3,Q9NP60,0,PPI
Q8N7L0,Q9NP60,0,PPI
Q9BWV3,Q9NP60,0,PPI
O43586,Q9NP66,1,PPI
P10768,Q9NP66,0,PPI
P20618,Q9NP66,1,PPI
Q8NB12,Q9NP66,1,PPI
Q9H2S9,Q9NP66,0,IDPPI
O14627,Q9NP72,0,IDPPI
P02808,Q9NP72,0,IDPPI
P09669,Q9NP72,0,PPI
Q5GAN3,Q9NP72,0,PPI
Q8N7S6,Q9NP72,0,IDPPI
Q9BYJ4,Q9NP72,0,PPI
Q9NPF0,Q9NP72,0,IDPPI
P30301,Q9NP77,0,PPI
Q9BVW6,Q9NP77,0,IDPPI
P45954,Q9NP78,0,PPI
Q13585,Q9NP78,0,PPI
Q8N554,Q9NP78,0,IDPPI
P35240,Q9NP79,0,PPI
Q5CZA5,Q9NP79,0,PPI
Q7Z2E3,Q9NP79,0,PPI
Q13838,Q9NP80,0,PPI
Q15269,Q9NP80,0,PPI
Q6UXQ4,Q9NP80,0,IDPPI
Q3LI54,Q9NP87,0,IDPPI
Q96QR1,Q9NP87,0,IDPPI
Q5FBB7,Q9NP90,0,IDPPI
Q9HBU6,Q9NP90,0,PPI
O75648,Q9NP91,0,PPI
P78333,Q9NP91,0,PPI
Q86VZ6,Q9NP91,0,IDPPI
Q9H0W9,Q9NP91,0,PPI
Q9Y6B2,Q9NP91,0,IDPPI
O43688,Q9NP92,0,PPI
Q96G30,Q9NP92,0,IDPPI
P02808,Q9NP94,1,IDPPI
Q2NL68,Q9NP94,0,IDPPI
Q6ZUT6,Q9NP94,0,IDPPI
Q96QD9,Q9NP94,0,IDPPI
Q9BXL5,Q9NP94,0,IDPPI
Q96RD3,Q9NP95,0,PPI
Q5T5F5,Q9NP97,0,IDPPI
Q9H825,Q9NP97,0,PPI
Q9ULZ1,Q9NP97,0,IDPPI
O00303,Q9NP98,1,IDPPI
P36406,Q9NP98,1,IDPPI
O43252,Q9NP99,0,PPI
P15941,Q9NP99,0,IDPPI
P17481,Q9NP99,0,IDPPI
Q13426,Q9NP99,0,PPI
P04626,Q9NPA0,0,PPI
Q8N3E9,Q9NPA0,0,PPI
O94823,Q9NPA1,0,PPI
P18075,Q9NPA1,0,PPI
P30050,Q9NPA1,0,IDPPI
Q3MIR4,Q9NPA1,0,PPI
A3KN83,Q9NPA2,0,PPI
Q14151,Q9NPA2,0,IDPPI
Q6ZNE5,Q9NPA2,0,PPI
Q99742,Q9NPA2,0,PPI
Q9BTA9,Q9NPA2,0,IDPPI
O95484,Q9NPA8,0,PPI
P56915,Q9NPA8,0,IDPPI
Q96BT7,Q9NPA8,0,PPI
Q96P53,Q9NPA8,0,PPI
O60341,Q9NPB1,0,PPI
P23109,Q9NPB1,0,PPI
Q05D86,Q9NPB1,0,PPI
Q12988,Q9NPB1,0,PPI
O00746,Q9NPB3,1,PPI
P09488,Q9NPB3,0,PPI
P17275,Q9NPB3,0,IDPPI
P51397,Q9NPB3,0,IDPPI
Q14699,Q9NPB3,0,PPI
Q502X0,Q9NPB3,0,PPI
Q8IZF2,Q9NPB3,1,PPI
Q8N431,Q9NPB3,0,PPI
Q8NCR6,Q9NPB3,1,IDPPI
Q9NUQ6,Q9NPB3,0,IDPPI
H0YL09,Q9NPB6,0,IDPPI
O95985,Q9NPB6,0,PPI
Q13470,Q9NPB6,0,PPI
Q5TCM9,Q9NPB6,0,IDPPI
Q76B58,Q9NPB6,0,PPI
Q8N7S6,Q9NPB6,0,IDPPI
Q93100,Q9NPB6,0,PPI
Q96LK8,Q9NPB6,0,IDPPI
O00559,Q9NPB8,0,IDPPI
P14314,Q9NPB8,0,PPI
Q5XLA6,Q9NPB8,0,PPI
A6NGE7,Q9NPB9,0,PPI
P11844,Q9NPB9,0,PPI
P37275,Q9NPB9,0,IDPPI
Q8NGS0,Q9NPB9,0,PPI
O75610,Q9NPC1,0,PPI
P21246,Q9NPC1,0,IDPPI
P49639,Q9NPC1,0,IDPPI
Q86XP6,Q9NPC1,0,PPI
Q8IUR7,Q9NPC1,0,PPI
Q8IXL9,Q9NPC1,0,PPI
A8K0Z3,Q9NPC2,0,IDPPI
P02786,Q9NPC2,0,PPI
P36894,Q9NPC2,0,PPI
Q6UXB0,Q9NPC2,0,IDPPI
Q96D96,Q9NPC2,0,PPI
P27816,Q9NPC3,0,IDPPI
P52758,Q9NPC3,0,PPI
Q96KN2,Q9NPC3,0,PPI
Q96N77,Q9NPC3,0,IDPPI
P62805,Q9NPC7,0,PPI
Q5QJU3,Q9NPC7,0,PPI
O76061,Q9NPC8,0,PPI
Q5VT99,Q9NPC8,0,PPI
Q6ZT89,Q9NPC8,0,PPI
Q86VD9,Q9NPC8,0,PPI
Q969N4,Q9NPC8,0,PPI
Q9NTX9,Q9NPC8,0,IDPPI
A6NEK1,Q9NPD3,0,PPI
Q8TBB1,Q9NPD3,1,PPI
Q92496,Q9NPD3,0,PPI
Q96MW5,Q9NPD3,0,PPI
P15586,Q9NPD5,0,PPI
P60014,Q9NPD5,0,IDPPI
P61158,Q9NPD5,0,PPI
Q16649,Q9NPD5,0,IDPPI
Q3KQV9,Q9NPD5,0,PPI
Q68CR1,Q9NPD5,0,PPI
Q6ZSY5,Q9NPD7,0,IDPPI
Q92729,Q9NPD7,0,PPI
Q96E52,Q9NPD7,0,PPI
Q96JG6,Q9NPD7,0,PPI
Q96RD3,Q9NPD7,0,PPI
Q9BUE0,Q9NPD7,0,PPI
Q9BZJ0,Q9NPD7,0,PPI
P37058,Q9NPE3,0,PPI
Q96M53,Q9NPE3,0,IDPPI
O94900,Q9NPE6,0,IDPPI
P41586,Q9NPE6,0,PPI
Q52M75,Q9NPE6,0,IDPPI
Q96I15,Q9NPE6,0,PPI
Q96JJ7,Q9NPE6,0,PPI
Q9H2S6,Q9NPE6,1,PPI
Q5JRK9,Q9NPF2,0,IDPPI
O43307,Q9NPF4,0,PPI
Q0PNE2,Q9NPF4,0,PPI
Q5T447,Q9NPF4,0,PPI
P22612,Q9NPF5,0,PPI
Q53QV2,Q9NPF5,0,IDPPI
Q8WXW3,Q9NPF5,1,PPI
Q96AV8,Q9NPF5,0,IDPPI
Q96DD0,Q9NPF5,0,PPI
