p1,p2,label,f_label
Q9P1A6,Q96AD5,0,IDPPI
Q8IWU2,P18858,0,IDPPI
Q9Y2K5,Q7Z2F6,0,IDPPI
A8MZF0,P20783,0,IDPPI
P0C671,P24539,0,IDPPI
Q07889,Q8N6N3,0,IDPPI
Q96QR1,Q8N6N7,0,IDPPI
Q86Y39,O43612,0,IDPPI
Q9UJA5,Q86YL5,0,IDPPI
Q9NQZ3,Q96MT4,0,IDPPI
Q8NCN4,Q9NVX7,0,IDPPI
O43427,Q6PB30,0,IDPPI
Q9H2P9,O14603,0,IDPPI
Q96Q04,Q13304,0,IDPPI
Q53R12,Q9P2W6,0,IDPPI
P51826,Q9Y6J6,0,IDPPI
Q6ZU64,A6NLJ0,0,IDPPI
Q8IXR9,Q9H9R9,0,IDPPI
P35913,Q96HH4,0,IDPPI
Q86W33,Q8N8V8,0,IDPPI
P62945,Q8NDG6,0,IDPPI
Q15198,Q9UNZ5,0,IDPPI
Q9UPX6,A1YPR0,0,IDPPI
A6NHC0,Q8TAM6,0,IDPPI
B3KS81,Q9BX40,0,IDPPI
Q8N7X1,Q86X19,0,IDPPI
O43292,Q5JRM2,0,IDPPI
Q92546,P0CE67,0,IDPPI
Q7Z3Z2,P0CL81,0,IDPPI
Q8N8L2,Q6PB30,0,IDPPI
Q8TE67,Q4G0N7,0,IDPPI
Q9UJQ1,Q2M3A8,0,IDPPI
O95476,O60829,0,IDPPI
Q6ZN84,Q3LI73,0,IDPPI
Q8IXR9,Q6PGQ7,0,IDPPI
Q99733,P01148,0,IDPPI
Q7Z3B3,Q14151,0,IDPPI
Q9H2X8,Q9Y5U8,0,IDPPI
Q96EK7,Q6UX39,0,IDPPI
A6NNA2,Q9BRV3,0,IDPPI
Q6N063,O95868,0,IDPPI
Q8WVM0,A8MV81,0,IDPPI
Q8TBG4,Q8NHG7,0,IDPPI
Q9P2R7,Q96MU5,0,IDPPI
Q9UBL0,Q92956,0,IDPPI
O75818,Q5SVJ3,0,IDPPI
Q8TD91,Q12841,0,IDPPI
Q6NV74,Q15743,0,IDPPI
O94842,O43313,0,IDPPI
Q86SI9,A1L168,0,IDPPI
Q8TDB4,Q9NRV9,0,IDPPI
Q6UX04,Q8NEW7,0,IDPPI
Q9BTL4,Q9H098,0,IDPPI
P20042,Q6ZSK4,0,IDPPI
Q3ZCV2,Q9Y3C8,0,IDPPI
Q9UG63,B4DS77,0,IDPPI
O00570,P04216,0,IDPPI
P35321,Q6ZMH5,0,IDPPI
Q12950,Q8NGQ5,0,IDPPI
O60503,Q9Y215,0,IDPPI
O75147,Q6L8G8,0,IDPPI
Q6PJW8,Q6ZQW0,0,IDPPI
Q702N8,Q63ZE4,0,IDPPI
O75155,Q9UDV6,0,IDPPI
Q86YC2,P0CW21,0,IDPPI
Q5VYM1,P17676,0,IDPPI
Q9NZV7,Q9BT40,0,IDPPI
Q9H5J0,I3L1E1,0,IDPPI
P22528,Q8TCB0,0,IDPPI
Q9UID3,Q8TAI1,0,IDPPI
O75083,Q14D33,0,IDPPI
Q6FIF0,Q8TCI5,0,IDPPI
Q9BYS8,Q9H098,0,IDPPI
Q5VW22,Q8IZY5,0,IDPPI
Q5W0U4,Q3MIV0,0,IDPPI
P55087,Q7Z6I5,0,IDPPI
Q9H9A5,Q9H0W5,0,IDPPI
Q86W33,Q96CB5,0,IDPPI
Q8N7J2,Q5T5A4,0,IDPPI
A1L167,Q9P0S9,0,IDPPI
Q9P267,Q9H2C0,0,IDPPI
P17677,Q8WXS4,0,IDPPI
Q2M3C7,Q8WVB6,0,IDPPI
O94776,Q3MIV0,0,IDPPI
Q53ET0,O00560,0,IDPPI
Q96Q04,Q8N8U3,0,IDPPI
